User,Comment Date,Comment
شقایق جهانگرد,۱۴۰۰-۰۲-۰۸,اولا بگم ک فرمولاسیون ملایمی داره و اصلا باعث حساسیت یا سوزش نمیشه.دوما۱۵۰گرمه وب صرفه ست.من دومین باره ک ازین محصول خریده م.phتقریبا ۴/۵ هست.عصاره ی بابونه،عصاره ی بورداک و انار،اسید لاستیک و گلیسرین و بیزابولول از ترکیباتش هستند.
مریم لطفی,۱۳۹۹-۰۹-۱۶,واقعا غلیط و باصرفست و میشه مدتها ازش استفاده کرد؛ محصولات هیدرودم ایرانی هست و از کیفیت خوبی برخورداره ازجمله همین ژل بهداشتیش من خیلی راضی هستم
مریم سلطانیان,۱۳۹۹-۰۵-۰۳,محصول مناسبی است مقدار کم مصرف شود و بعد از مصرف به مدت طولانی اب کشی شود
متین جمیلی,۱۴۰۱-۰۶-۰۴,برای پوست من خوب بود
مهسا مجاوری,۱۴۰۱-۰۶-۰۱,با پوست من که مختلط هست سازگار هست ۱ سال استفاده می‌کنم پوستمم‌روشن کرده اگر مقدار کم زده شه اصلا سفیدی و سنگینی به جا نمی‌ذاره.
شبنم میرزایی,۱۴۰۱-۰۳-۲۲,بسیار کرم سنگینی است، رد سفیدی زیادی برجا می گذارد. اصلا راضی نیستم، نه روی صورت میشه ازش استفاده کرد و نه هیچ جای دیگه. متاسفانه باید بندازمش سطل آشغال و با توجه به قیمت اش اصلا کرم خوبی نیست.
حنا اسرافیلی,۱۴۰۱-۰۲-۲۴,از نظر ضدجوشی و مات کنندگی عالیه ولی رد سفیدی روی پوست می‌ذاره که تا شب هم از بین‌نمیره. به تنهایی قابل استفاده نیست. بافت کرم‌پودر رو هم خراب می‌کنه!!!
فریبا دهاقین,۱۴۰۰-۱۱-۲۷,به نظرم کمی سفیدش روی پوست می مونه ولی کرم خوبیه
مریم ف,۱۴۰۰-۰۹-۲۴,این مرطوب کننده مثل ضدآفتابش بهم نساخت.. باهاش جوش زدم. از نظر ظاهری هم یکم رد سفیدیش سخت از روی پوست میره و کسایی که باهاش جوش نمیزنن فکر کنم زیر ضد آفتاب رنگی یا کرم پودر باهاش مشکلی نداشته باشن.
شقایق ر,۱۴۰۰-۰۹-۲۲,خیلی دنبال مرطوب کننده spfدار بودم و اکثرا خیلی چرب و براق میکردن صورت رو این محصول بی نظیره دو مرتبه ازش خریداری کردم و عالیه اصلا صورت و براق و سفید نمیکنه و رد نمیندازه سریع جذب میشه و سنگین نیست بی نهایت عالی و دوست داشتنی هستش و قیمتش هم بسیار مناسبه
پریسا جعفری,۱۴۰۰-۰۵-۲۴,من بسیار پوست خشک و آسیب دیده ای داشتم و هرروز در حال کندن پوسته های صورتم بودم تا اینکه از طریق سایت خوب روجا و به کمک نظرات خوب مردم با این کرم آشنا شدم و بعد از اینکه به دستم رسید تاثیر فوق العادشو روی پوستم دیدم.حتما خرید این محصولو به شما پیشنهاد میکنم.
الهام مظاهر,۱۴۰۰-۰۱-۱۱,من این کرم سفارش دادم ولی چرا روشن کننده هست ؟ کاملا پوستمو سفید میکنه
صبا جانبزرگی,۱۳۹۹-۰۶-۰۴,من که خیلی خیلی رااضی بودم خیلی جاها خونده بودم که صورتو پوست پوستی میکنه و خیلی سخت پخش میشه به نظرم اگه روتین پوست رو به ترتیب انجام بدن و رویه پوست تمیز کرمو بزنن هیچ مشکلی بوجود نمیاره و کاملا مات و عالیه رو پوست
شمین عبادی,۱۴۰۱-۰۸-۲۷,من پوست چربی دارم و خیلی ازش راضیم..بسیار سبکه
زهرا خزلی,۱۴۰۱-۰۶-۰۴,خیلی مرطوب کننده ی خوبی هستش زود جذب میشه جز مرطوب کننده های قدیمی هست من چند سال پیش هم استفاده کردم راضی بودم الان هم راضی هستم حس چربی روی پوست نمیده و خیلی زود جذب میشه که این بنظرم خیلی مهمه
فهیمه شاطری,۱۴۰۰-۱۱-۱۶,مرطوب کنندگی عالی بوی ملایم و مطبوع سبک و زود جذب بدون ایجاد جوش و چربی اضافه
فاطمه زندی,۱۴۰۰-۰۹-۲۳,بوي خيلي ملايم و خوبي داره.خيلي هم سبک و زود جذبه.احساس چربي و چسبانندگي به پوست نميده.من ازش راضيم
شقایق ر,۱۴۰۰-۰۹-۲۲,من یکسال هست به صورت مداوم استفاده میکنم از این کرم و خیلی راضیم پوستم چربه و این کرم اصلا حس سنگی یا چربی اضافه نمیده خیلی مرطوب کنندگی خوبی داره و در فصل سرما عالیه سریع جذب پوست میشه و اسانس و بو هم نداره که خیلی عالی ترش میکنه
مریم افسرده,۱۴۰۰-۰۹-۱۹,برای پوست چرب من عالی بود کاملا سبک و زود جذب و آبرسانی راضی کننده فقط یه بوی خاصی میده که من به حساس نبودم
ن.لوایی,۱۴۰۰-۰۹-۱۵,مدیلن با وجود ایرانی بودنش بسیار عالیه من کلینیک و اوتی استفاده میکردم و جرات استفاده از برند دیگه اینداشتم چندین نوبت است که این کرم را باوجود پوستی حساس و چرب استفاده میکنم و عالی است باشد که همه برندهای ایرانی به سمت کیفیت بهتر حرکت کنند
شهرزاد شفایی,۱۴۰۰-۰۵-۲۴,من سالهای سال از این مرطوب کننده استفاده کردم و واقعا عالی بود عالی
پریسا زارعی,۱۴۰۰-۰۱-۱۴,واسه پوست من که حساسه و جوش میزنه این مرطوب کننده واقعا فوق العاده ست.چند ثانیه اول یکم پوست احساس چرب بودن میکنه ولی بعد چند ثانیه سریع جذب پوست میشه
سهیل ثابت,۱۴۰۰-۰۱-۱۳,واقعا برای پوست چرب عالیه و اصلا باعث جوش نمیشه خیلی از پزشک های مطرح پوست این محصول رو نسخه میکنن
سنا ایپچی,۱۳۹۹-۰۹-۲۴,خیلی خوبه اصلا روی پوست سنگینی نمیکنه و خیلی راحت و سریع جذب میشه
شهین کاظمی,۱۳۹۹-۰۵-۱۱,من چند تا تیوب از این محصول استفاده کردم. پوست چربی دارم ولی این محصول بسیار سبک هست و باعث سنگینی روی پوستم نشده. بسیار سبکم هست و مرطوب کنندگی خوبی داره.
سمانه موسی پور,۱۴۰۰-۰۷-۱۸,ریمل خیلی عالیه واقعا برای چشم های حساس خوبه ،اصلا نمیریزه ،مژه رو خیلی خشک نمیکنه ،مژه هارو قشنگ باز میکنه و برای کسانی که مژه های پری دارن خیلی مناسبه تیم روژا خسته نباشید محصولاتتون خیلی عالین
کیمیا فداکاران,۱۴۰۰-۰۵-۲۵,این سومین باره که این ریملو شارژ میکنم.خیلی خوبه.بسیار مشکی هست.خیلی خوب حجم میده.خیلی خوب بلند میکنه.ماندگاریش فوق العادس.اگه دنبال یه ریمل با همچین مشخصاتی هستین حتما یبار امتحانش کنین مطمئن باشین پشیمون نمیشین.
فائزه زینی,۱۴۰۰-۰۱-۱۰,خوبیش اینه که سبکه و نمیریزه من ازش راضی بودم مخصوصا نسبت به قیمتش و خیلی راحت هم شسته میشه و سیاهیش زیر چشم نمیمونه
ناهيد ابراهيمي,۱۳۹۹-۰۹-۱۹,بسيارعالي خيلي خوبه اين ريمل اصلا نميريزه پيشنهادميشه حتماخريداري بشه
ولی زاده,۱۳۹۹-۰۵-۰۲,اصلا مژه ها به هم نمیچسبه.مژه ها رو پرتر نشون میده...اصلا سنگین نیست و مژه ها فر شده بالا می مونه و نمیریزه.در کل به نسبت قیمت کیفیت خیلی خوبی داره
بهناز صادقی,۱۴۰۱-۰۵-۳۱,من همیشه بعد از حمام ازین محصول استفاده میکنم گره موهارو باز میکنه موهارو ی مقدار خیلی کم چرب میکنه ولی من خیلی راضیم
ثمین زری باف,۱۴۰۰-۱۱-۲۹,بعد از حمام روی موی نم دار استفاده میکنم یا سشوار میکشم یا شونه میکنم روی موی لختی که حالت نمیگیره خوبه! من موهام به هیچ وجه حالت نمیگرفت ولی با این سرم دو فاز گرفت چیز خوبیه عالی نیست ولی بد هم نیست
شمیم فاضلی,۱۴۰۰-۰۹-۱۵,کف سر چربی دارم، و بعد از هر بار حمام موهام رو با سشوار چرخشی براشینگ میکنم. استفاده از این سرم موهامو چرب نکرد و نسبتا پس از استفاده سشوار و شانه کردن راحت‌تر شد. خرید محصول رو توصیه میکنم. نسبت به قیمت دارای کیفیت قابل قبولی هست. قبلا از برند آگرادو استفاده میکردم که تقریبا تاثیر بیشتری در حالت دهی مو داشت. اما واقعا در حد استفاده روزمره توصیه میکنم در ابتدا این محصول امتحان بشه.
میترا سهرابی,۱۴۰۰-۰۵-۲۴,موهارو اصلا چرب نمیکنه بوی خوبی داره تو حالت پذیری مو هم به نظرم تاثیر خوبی داره
زهرا کارگر,۱۴۰۰-۰۵-۲۳,نسبت به قیمتی که داره واقعا کاربریدی هستش چراکه واقعا حالت پذیری مورو بیشتر میکنه و وز مورو هم میگیره حجم بالایی هم داره برای استفاده از سشوار و سشوار کشی هم عالیه
یگانه علیزاده,۱۴۰۰-۰۱-۲۵,خدارو شکر اصلا چرب نمیکنه مورو، بوشم خوبه
سارا بوژمهران,۱۳۹۹-۰۶-۲۴,اصلا موهامو چرب نمیکنه خیلی خوبه
سارا بوژمهران,۱۳۹۹-۰۶-۱۹,اصلا موهامو چرب نمیکنه خیلی خوبه راضی ام ازش
اتیه رهنما,۱۴۰۱-۰۲-۲۴,خوب بود
اتیه رهنما,۱۴۰۱-۰۲-۲۴,خوب بود
اتیه رهنما,۱۴۰۱-۰۲-۲۴,این بادی تو رنج قیمت بهترین بادی اسپلش مردانه از نظر من هست ۴تا خریدم این از همه بهتر بود
مژگان یونسی,۱۴۰۰-۰۵-۳۱,بادی اسپلش های مردانه مای، ماندگاری بالایی دارند، من چند تا رایحه ش رو تا حالا برای همسرم خریدم و ازشون خیلی راضی بودیم.
فرشته درواری,۱۴۰۰-۰۴-۰۲,بوی خییییلی شیک مردونه ای داره 🤩راضیم از خریدش
الهه غفاری,۱۳۹۹-۱۲-۰۶,این محصول رو صرفا از روی نظرات خریداری کردم و باید بگم بسیار خوش بو هست و کاملا از خریدم راضی ام
ساناز خانزادی,۱۳۹۹-۱۱-۲۹,فوق‌العاده خوش بو ارسال به موقع
